"country","project","id","year","month","date","site","treatment","plot_id","functional_group","family","name_2020","genus","species","individual_nr","plant_height_cm","nr_leaves","bulk","wet_mass_total_g","leaf_thickness_1_mm","leaf_thickness_2_mm","leaf_thickness_3_mm","dry_mass_total_g","number_leaves_scan","leaf_area_total_cm2","wet_mass_g","dry_mass_g","leaf_area_cm2","sla_cm2_g","ldmc","leaf_thickness_ave_mm","area_flag","dry_flag","wet_flag"
"PE","PFTC5","BDG8135",2020,"March","2020-03-12","QUE","BB",1,"Forb","Asteraceae","Werneria villosa","Werneria","villosa",3,0.1,NA,"10",0.056,0.298,0.283,0.332,0.0134,11,0.994,NA,NA,NA,NA,NA,0.304333333333333,NA,NA,NA
"PE","PFTC5","BDK7065",2020,"March","2020-03-12","QUE","BB",4,"Forb","Asteraceae","Hypochaeris taraxacoides","Hypochaeris","taraxacoides",1,1,NA,"2",0.113,0.194,0.203,0.197,0.0184,3,2.064,NA,NA,NA,NA,NA,0.198,NA,NA,NA
"PE","PFTC5","BFL1270",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",3,5,NA,NA,0.05,0.149,0.13,0.11,0.0136,2,3.295,NA,NA,NA,NA,NA,0.129666666666667,NA,NA,NA
"PE","PFTC5","BEA0992",2020,"March","2020-03-12","ACJ","BB",1,"Gramminoid","Poaceae","Bromus lanatus","Bromus","lanatus",5,11,NA,NA,0.072,0.239,0.225,0.209,0.0206,1,3.499,NA,NA,NA,NA,NA,0.224333333333333,NA,NA,NA
"PE","PFTC5","BEG7090",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",4,4,NA,"3",0.045,0.141,0.119,0.122,0.0119,4,3.662,NA,NA,NA,NA,NA,0.127333333333333,NA,NA,NA
"PE","PFTC5","AXD5189",2020,"March","2020-03-12","QUE","BB",4,"Gramminoid","Cyperaceae","Carex boliviensis","Carex","boliviensis",1,6,NA,"1",0.027,0.149,0.168,0.165,0.013,2,1.458,NA,NA,NA,NA,NA,0.160666666666667,NA,NA,NA
"PE","PFTC5","BEC5277",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",5,7,NA,"2",0.044,0.106,0.107,0.149,0.0098,6,3.261,NA,NA,NA,NA,NA,0.120666666666667,NA,NA,NA
"PE","PFTC5","BFP8516",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,4,NA,"2",0.028,0.159,0.146,0.123,0.0075,3,1.938,NA,NA,NA,NA,NA,0.142666666666667,NA,NA,NA
"PE","PFTC5","AKC4237",2020,"March","2020-03-12","QUE","BB",5,"Gramminoid","Poaceae","Anatherostipa hans-meyeri","Anatherostipa","hans-meyeri",2,7,NA,"10",0.058,0.393,0.392,0.401,0.288,12,1.484,NA,NA,NA,NA,NA,0.395333333333333,NA,NA,NA
"PE","PFTC5","BBT3329",2020,"March","2020-03-12","QUE","BB",4,"Forb","Asteraceae","Hypochaeris taraxacoides","Hypochaeris","taraxacoides",2,1,NA,"3",0.071,0.207,0.203,0.2,0.0116,9,0.811,NA,NA,NA,NA,NA,0.203333333333333,"Leaf too white_Area missing",NA,NA
"PE","PFTC5","BVJ5644",2020,"March","2020-03-12","QUE","BB",2,"Gramminoid","Poaceae","Bromus lanatus","Bromus","lanatus",5,1,NA,"1",0.059,0.199,0.204,0.21,0.0206,1,3.093,NA,NA,NA,NA,NA,0.204333333333333,NA,NA,NA
"PE","PFTC5","AWJ3734",2020,"March","2020-03-12","QUE","BB",4,"Forb","Asteraceae","Oritrophium hieracioides","Oritrophium","hieracioides",3,7,NA,"1",0.303,0.386,0.375,0.382,0.041,1,3.948,NA,NA,NA,NA,NA,0.381,NA,NA,NA
"PE","PFTC5","AKR3541",2020,"March","2020-03-12","QUE","BB",2,"Forb","Asteraceae","Oritrophium hieracioides","Oritrophium","hieracioides",1,1,NA,"1",0.098,0.334,0.358,0.343,0.0202,1,2.14,NA,NA,NA,NA,NA,0.345,NA,NA,NA
"PE","PFTC5","BVN9793",2020,"March","2020-03-12","QUE","BB",2,"Gramminoid","Poaceae","Bromus lanatus","Bromus","lanatus",4,1,NA,"2",0.05,0.177,0.166,0.18,0.0157,1,2.686,NA,NA,NA,NA,NA,0.174333333333333,NA,NA,NA
"PE","PFTC5","AKB2948",2020,"March","2020-03-12","QUE","BB",2,"Forb","Asteraceae","Oritrophium hieracioides","Oritrophium","hieracioides",3,2,NA,"1",0.095,0.334,0.318,0.327,0.0259,2,2.592,NA,NA,NA,NA,NA,0.326333333333333,NA,NA,NA
"PE","PFTC5","AKA9802",2020,"March","2020-03-12","QUE","BB",2,"Forb","Asteraceae","Oritrophium hieracioides","Oritrophium","hieracioides",1,2,NA,"1",0.227,0.408,0.374,0.387,0.0522,1,5.186,NA,NA,NA,NA,NA,0.389666666666667,NA,NA,NA
"PE","PFTC5","BVZ4102",2020,"March","2020-03-12","QUE","BB",2,"Gramminoid","Poaceae","Bromus lanatus","Bromus","lanatus",4,1,1,"1",0.065,0.193,0.19,0.188,0.0246,1,3.491,0.065,0.0246,3.491,141.910569105691,0.378461538461538,0.190333333333333,NA,NA,NA
"PE","PFTC5","AKD3292",2020,"March","2020-03-12","QUE","BB",2,"Forb","Asteraceae","Oritrophium hieracioides","Oritrophium","hieracioides",4,0.3,NA,"1",0.306,0.606,0.37,0.409,0.0618,1,5.97,NA,NA,NA,NA,NA,0.461666666666667,NA,NA,NA
"PE","PFTC5","BWX1198",2020,"March","2020-03-12","QUE","BB",2,"Forb","Asteraceae","Oritrophium hieracioides","Oritrophium","hieracioides",5,2,NA,"1",0.813,0.557,0.453,0.415,0.1759,2,14.127,NA,NA,NA,NA,NA,0.475,NA,NA,NA
"PE","PFTC5","BWV0127",2020,"March","2020-03-12","QUE","BB",5,"Gramminoid","Poaceae","Anatherostipa hans-meyeri","Anatherostipa","hans-meyeri",3,6,NA,"3",0.028,0.247,0.265,0.204,0.0167,5,1.354,NA,NA,NA,NA,NA,0.238666666666667,NA,NA,NA
"PE","PFTC5","BDO3144",2020,"March","2020-03-12","QUE","BB",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,7,NA,NA,0.048,0.108,0.094,0.09,0.0111,4,3.672,NA,NA,NA,NA,NA,0.0973333333333333,NA,NA,NA
"PE","PFTC5","AWH8141",2020,"March","2020-03-12","QUE","BB",4,"Forb","Asteraceae","Oritrophium hieracioides","Oritrophium","hieracioides",2,2,NA,"1",0.088,0.345,0.391,0.373,0.0165,3,1.735,NA,NA,NA,NA,NA,0.369666666666667,NA,NA,NA
"PE","PFTC5","AXK3395",2020,"March","2020-03-12","QUE","BB",2,"Gramminoid","Poaceae","Anatherostipa hans-meyeri","Anatherostipa","hans-meyeri",2,8,NA,"5",0.039,0.198,0.196,0.16,0.0168,6,1.726,NA,NA,NA,NA,NA,0.184666666666667,NA,NA,NA
"PE","PFTC5","BDD2811",2020,"March","2020-03-12","QUE","BB",4,"Forb","Asteraceae","Hypochaeris taraxacoides","Hypochaeris","taraxacoides",3,2,NA,"2",0.123,0.258,0.234,0.216,0.0173,5,2.335,NA,NA,NA,NA,NA,0.236,NA,NA,NA
"PE","PFTC5","BCZ3166",2020,"March","2020-03-12","QUE","BB",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,0.47,NA,"4",0.112,0.1,0.096,0.117,0.004,5,4.86,NA,NA,NA,NA,NA,0.104333333333333,NA,NA,NA
"PE","PFTC5","BVR3182",2020,"March","2020-03-12","QUE","BB",2,"Gramminoid","Poaceae","Bromus lanatus","Bromus","lanatus",3,1.1,NA,"1",0.09,0.121,0.098,0.097,0.0476,1,3.402,NA,NA,NA,NA,NA,0.105333333333333,NA,NA,NA
"PE","PFTC5","CFC1000",2020,"March","2020-03-14","TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,5.5,2,NA,0.037,0.095,NA,NA,0.0091,1,2.659,0.0185,0.00455,1.3295,292.197802197802,0.245945945945946,0.095,NA,NA,NA
"PE","PFTC5","CXD1104",2020,"March","2020-03-14","TRE","C",1,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,6,5,NA,0.031,0.067,NA,NA,0.0074,1,1.141,0.0062,0.00148,0.2282,154.189189189189,0.238709677419355,0.067,NA,NA,NA
"PE","PFTC5","CHT3424",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,7,1,NA,0.114,0.513,0.496,0.526,0.0462,1,2.81,0.114,0.0462,2.81,60.8225108225108,0.405263157894737,0.511666666666667,NA,NA,NA
"PE","PFTC5","AYA3362",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,7,1,NA,0.048,0.276,0.152,0.125,0.0196,5,1.687,0.048,0.0196,1.687,86.0714285714286,0.408333333333333,0.184333333333333,NA,NA,NA
"PE","PFTC5","APD0931",2020,"March","2020-03-14","TRE","C",1,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,4.7,1,NA,0.085,0.433,0.449,0.448,0.0329,1,2.041,0.085,0.0329,2.041,62.0364741641337,0.387058823529412,0.443333333333333,NA,NA,NA
"PE","PFTC5","COE6169",2020,"March","2020-03-14","TRE","C",4,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,11,2,NA,0.058,0.105,0.09,0.104,0.0166,1,4.774,0.029,0.0083,2.387,287.590361445783,0.286206896551724,0.0996666666666667,NA,NA,NA
"PE","PFTC5","ANX6046",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",1,40.6,3,NA,0.418,0.344,0.346,0.311,0.1711,2,12.47,0.139333333333333,0.0570333333333333,4.15666666666667,72.8813559322034,0.40933014354067,0.333666666666667,NA,NA,NA
"PE","PFTC5","CIB6662",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,7,3,"1",0.136,0.524,0.535,0.526,0.0567,1,3.344,0.0453333333333333,0.0189,1.11466666666667,58.9770723104056,0.416911764705882,0.528333333333333,NA,NA,NA
"PE","PFTC5","CFA7659",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,5.7,1,NA,0.03,0.15,0.097,0.117,0.009,1,1.925,0.03,0.009,1.925,213.888888888889,0.3,0.121333333333333,NA,NA,NA
"PE","PFTC5","CWM3970",2020,"March","2020-03-14","TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,8.3,2,NA,0.118,0.28,0.29,0.286,0.0279,4,2.438,0.059,0.01395,1.219,87.3835125448029,0.236440677966102,0.285333333333333,NA,NA,NA
"PE","PFTC5","CMX6007",2020,"March","2020-03-14","TRE","C",2,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,7,5,NA,0.032,0.252,0.248,0.251,0.0074,2,1.354,0.0064,0.00148,0.2708,182.972972972973,0.23125,0.250333333333333,NA,NA,NA
"PE","PFTC5","ANP7683",2020,"March","2020-03-14","TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,5.5,3,NA,0.11,0.111,0.11,0.103,0.032,1,7.71,0.0366666666666667,0.0106666666666667,2.57,240.9375,0.290909090909091,0.108,NA,NA,NA
"PE","PFTC5","BKW1860",2020,"March","2020-03-14","TRE","C",4,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,20,4,"5",0.047,0.346,0.366,0.354,0.0225,6,1.654,0.01175,0.005625,0.4135,73.5111111111111,0.478723404255319,0.355333333333333,NA,NA,NA
"PE","PFTC5","AYE2081",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",2,7,5,NA,0.05,0.385,0.385,0.285,0.0232,6,1.743,0.01,0.00464,0.3486,75.1293103448276,0.464,0.351666666666667,NA,NA,NA
"PE","PFTC5","CKA7021",2020,"March","2020-03-14","TRE","C",4,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,5,2,NA,0.093,0.245,NA,NA,0.0258,3,2.681,0.0465,0.0129,1.3405,103.914728682171,0.27741935483871,0.245,NA,NA,NA
"PE","PFTC5","AOX1105",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,7.1,4,NA,0.041,0.13,NA,NA,0.0107,1,2.344,0.01025,0.002675,0.586,219.065420560748,0.260975609756098,0.13,NA,NA,NA
"PE","PFTC5","CMN6905",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,11,2,NA,0.151,0.431,0.452,0.425,0.0629,1,4.162,0.0755,0.03145,2.081,66.1685214626391,0.416556291390728,0.436,NA,NA,NA
"PE","PFTC5","APH0115",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,10,5,NA,0.063,0.287,NA,NA,0.016,1,1.955,0.0126,0.0032,0.391,122.1875,0.253968253968254,0.287,NA,NA,NA
"PE","PFTC5","CSF5865",2020,"March","2020-03-14","TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,4.5,1,NA,0.027,0.269,0.295,0.291,0.0074,1,1.039,0.027,0.0074,1.039,140.405405405405,0.274074074074074,0.285,NA,NA,NA
"PE","PFTC5","CKL1087",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,11,5,"5",0.042,0.277,0.222,0.247,0.0216,6,1.744,0.0084,0.00432,0.3488,80.7407407407407,0.514285714285714,0.248666666666667,NA,NA,NA
"PE","PFTC5","CKH7214",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,11,3,"5",0.065,0.344,0.386,0.369,0.0306,6,2.103,0.0216666666666667,0.0102,0.701,68.7254901960784,0.470769230769231,0.366333333333333,NA,NA,NA
"PE","PFTC5","CKD0965",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,11,4,"5",0.077,0.356,0.352,0.396,0.037,6,2.421,0.01925,0.00925,0.60525,65.4324324324324,0.480519480519481,0.368,NA,NA,NA
"PE","PFTC5","BKP5877",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,3.8,1,NA,0.079,0.209,0.222,0.234,0.0247,6,4.9,0.079,0.0247,4.9,198.380566801619,0.312658227848101,0.221666666666667,NA,NA,NA
"PE","PFTC5","CEF2052",2020,"March","2020-03-14","TRE","C",3,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,8,5,NA,0.064,0.117,0.116,0.122,0.0146,2,2.534,0.0128,0.00292,0.5068,173.561643835616,0.228125,0.118333333333333,NA,NA,NA
"PE","PFTC5","CXA8168",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,3.8,2,NA,0.078,0.262,0.243,0.237,0.0219,2,2.167,0.039,0.01095,1.0835,98.9497716894977,0.280769230769231,0.247333333333333,NA,NA,NA
"PE","PFTC5","BKN0250",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,34,1,"5",0.096,0.508,0.504,0.452,0.0491,5,2.217,0.096,0.0491,2.217,45.152749490835,0.511458333333333,0.488,NA,NA,NA
"PE","PFTC5","CEG5424",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,7.1,1,NA,0.044,0.109,0.114,0.11,0.0137,1,2.709,0.044,0.0137,2.709,197.737226277372,0.311363636363636,0.111,NA,NA,NA
"PE","PFTC5","CIF6978",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,7,4,"1",0.112,0.663,0.56,0.571,0.047,1,2.969,0.028,0.01175,0.74225,63.1702127659574,0.419642857142857,0.598,NA,NA,NA
"PE","PFTC5","CHX5000",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,7,2,"1",0.083,0.555,0.529,0.5123,0.0305,1,2.154,0.0415,0.01525,1.077,70.6229508196721,0.367469879518072,0.5321,NA,NA,NA
"PE","PFTC5","CXE6426",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,3.8,1,NA,0.063,0.419,0.395,0.483,0.0207,1,2.267,0.063,0.0207,2.267,109.51690821256,0.328571428571429,0.432333333333333,NA,NA,NA
"PE","PFTC5","AXY1359",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,34,4,"5",0.082,0.5,0.489,0.393,0.0396,5,2.069,0.0205,0.0099,0.51725,52.2474747474747,0.482926829268293,0.460666666666667,NA,NA,NA
"PE","PFTC5","APO8208",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla cf vulcanica","Lachemilla","cf vulcanica",2,3.8,2,NA,0.059,0.341,0.367,0.264,0.0185,5,2.005,0.0295,0.00925,1.0025,108.378378378378,0.313559322033898,0.324,NA,NA,NA
"PE","PFTC5","CNV5505",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla cf vulcanica","Lachemilla","cf vulcanica",2,3.8,4,NA,0.036,0.321,0.266,0.273,0.0102,3,1.036,0.009,0.00255,0.259,101.56862745098,0.283333333333333,0.286666666666667,NA,NA,NA
"PE","PFTC5","CWL1543",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla cf vulcanica","Lachemilla","cf vulcanica",2,3.8,3,NA,0.046,0.396,0.259,0.275,0.027,3,1.216,0.0153333333333333,0.009,0.405333333333333,45.037037037037,0.58695652173913,0.31,NA,NA,NA
"PE","PFTC5","APY5967",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,7.1,5,NA,0.056,0.159,0.204,0.13,0.0137,2,2.507,0.0112,0.00274,0.5014,182.992700729927,0.244642857142857,0.164333333333333,NA,NA,NA
"PE","PFTC5","CWY6193",2020,"March","2020-03-14","TRE","C",2,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,8.5,1,NA,0.087,0.406,0.449,0.311,0.0306,4,3.547,0.087,0.0306,3.547,115.915032679739,0.351724137931035,0.388666666666667,NA,NA,NA
"PE","PFTC5","CWO1363",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,8,3,NA,0.043,0.308,0.291,0.24,0.0112,1,1.626,0.0143333333333333,0.00373333333333333,0.542,145.178571428571,0.26046511627907,0.279666666666667,NA,NA,NA
"PE","PFTC5","CSE4003",2020,"March","2020-03-14","TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,4.5,2,NA,0.023,0.274,0.283,0.302,0.0065,1,1.145,0.0115,0.00325,0.5725,176.153846153846,0.282608695652174,0.286333333333333,NA,NA,NA
"PE","PFTC5","CHL4896",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,12.5,5,NA,0.115,0.454,0.456,0.425,0.0414,1,3.388,0.023,0.00828,0.6776,81.8357487922705,0.36,0.445,NA,NA,NA
"PE","PFTC5","CWS7219",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,8,2,NA,0.076,0.298,0.31,0.308,0.0192,1,2.356,0.038,0.0096,1.178,122.708333333333,0.252631578947368,0.305333333333333,NA,NA,NA
"PE","PFTC5","AQM0288",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,10,5,NA,0.022,0.209,0.221,0.217,0.0054,1,0.954,0.0044,0.00108,0.1908,176.666666666667,0.245454545454545,0.215666666666667,NA,NA,NA
"PE","PFTC5","AOW1278",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,8,5,NA,0.077,0.311,0.325,0.346,0.0178,2,2.411,0.0154,0.00356,0.4822,135.449438202247,0.231168831168831,0.327333333333333,NA,NA,NA
"PE","PFTC5","AXZ3575",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Vaccinium floribundum","Vaccinium","floribundum",1,34,5,"5",0.087,0.529,0.584,0.491,0.0426,5,2.21,0.0174,0.00852,0.442,51.8779342723005,0.489655172413793,0.534666666666667,NA,NA,NA
"PE","PFTC5","CMJ5657",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,11,1,NA,0.085,0.451,0.394,0.482,0.0373,1,2.763,0.085,0.0373,2.763,74.0750670241287,0.438823529411765,0.442333333333333,NA,NA,NA
"PE","PFTC5","CVX1237",2020,"March","2020-03-14","TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",2,4.5,2,NA,0.018,0.21,0.228,0.223,0.005,2,0.79,0.009,0.0025,0.395,158,0.277777777777778,0.220333333333333,NA,NA,NA
"PE","PFTC5","CEL6663",2020,"March","2020-03-14","TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,3.3,1,"1",0.16,0.319,0.315,0.312,0.0555,NA,NA,0.16,0.0555,NA,NA,0.346875,0.315333333333333,NA,NA,NA
"PE","PFTC5","CEA4386",2020,"March","2020-03-14","TRE","C",5,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",1,8.5,3,NA,0.095,0.248,0.219,0.264,0.0278,2,3.516,0.0316666666666667,0.00926666666666667,1.172,126.474820143885,0.292631578947368,0.243666666666667,NA,NA,NA
"PE","PFTC5","COA5712",2020,"March","2020-03-14","TRE","C",4,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,11,1,NA,0.057,0.235,0.207,0.16,0.0173,1,4.778,0.057,0.0173,4.778,276.184971098266,0.303508771929825,0.200666666666667,NA,NA,NA
"PE","PFTC5","CQH4403",2020,"March","2020-03-14","TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,4.5,3,NA,0.023,0.235,0.204,0.159,0.0055,2,0.808,0.00766666666666667,0.00183333333333333,0.269333333333333,146.909090909091,0.239130434782609,0.199333333333333,NA,NA,NA
"PE","PFTC5","CMA7567",2020,"March","2020-03-14","TRE","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,8.5,5,NA,0.053,0.25,0.264,0.119,0.0178,1,3.806,0.0106,0.00356,0.7612,213.820224719101,0.335849056603774,0.211,NA,NA,NA
"PE","PFTC5","CXI5589",2020,"March","2020-03-14","TRE","C",1,"Forb","Rosaceae","Lachemilla orbiculata","Lachemilla","orbiculata",2,3.3,2,NA,0.111,0.351,0.317,0.433,0.0327,1,1.965,0.0555,0.01635,0.9825,60.0917431192661,0.294594594594595,0.367,NA,NA,NA
"PE","PFTC5","CVY9887",2020,"March","2020-03-14","TRE","C",3,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,4.5,4,NA,0.027,0.382,0.264,0.288,0.0066,8,1.743,0.00675,0.00165,0.43575,264.090909090909,0.244444444444444,0.311333333333333,NA,NA,NA
"PE","PFTC5","CES5935",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,5.7,3,NA,0.047,0.123,0.115,0.15,0.0123,1,2.932,0.0156666666666667,0.0041,0.977333333333333,238.373983739837,0.261702127659575,0.129333333333333,NA,NA,NA
"PE","PFTC5","CEO9105",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",1,5.7,4,NA,0.073,0.447,0.162,0.263,0.0167,1,3.054,0.01825,0.004175,0.7635,182.874251497006,0.228767123287671,0.290666666666667,NA,NA,NA
"PE","PFTC5","CMB6291",2020,"March","2020-03-14","TRE","C",2,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,8,4,NA,0.047,0.433,0.437,0.463,0.0218,1,1.399,0.01175,0.00545,0.34975,64.1743119266055,0.463829787234043,0.444333333333333,NA,NA,NA
"PE","PFTC5","CIJ0687",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",2,7,5,"1",0.125,0.51,0.484,0.487,0.0499,1,3.295,0.025,0.00998,0.659,66.0320641282565,0.3992,0.493666666666667,NA,NA,NA
"PE","PFTC5","CIK0884",2020,"March","2020-03-14","TRE","C",3,"Woody","Ericaceae","Gaultheria glomerata","Gaultheria","glomerata",1,12.5,1,"1",0.15,0.501,0.477,0.485,0.0638,1,4.095,0.15,0.0638,4.095,64.1849529780564,0.425333333333333,0.487666666666667,NA,NA,NA
"PE","PFTC5","CHP4964",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,26.6,3,NA,0.229,0.27,0.266,0.296,0.086,1,8.99,0.0763333333333333,0.0286666666666667,2.99666666666667,104.53488372093,0.375545851528384,0.277333333333333,NA,NA,NA
"PE","PFTC5","CEY7459",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,8,3,NA,0.091,0.355,0.311,0.34,0.0224,2,2.92,0.0303333333333333,0.00746666666666667,0.973333333333333,130.357142857143,0.246153846153846,0.335333333333333,NA,NA,NA
"PE","PFTC5","AQF9992",2020,"March","2020-03-14","TRE","C",4,"Forb","Gentianaceae","Halenia umbellata","Halenia","umbellata",1,8,3,NA,0.054,0.323,0.283,0.296,0.0123,2,1.731,0.018,0.0041,0.577,140.731707317073,0.227777777777778,0.300666666666667,NA,NA,NA
"PE","PFTC5","AQO2917",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,26.6,2,NA,0.305,0.271,0.275,0.271,0.1187,1,10.395,0.1525,0.05935,5.1975,87.5737152485257,0.389180327868852,0.272333333333333,NA,NA,NA
"PE","PFTC5","CDT7728",2020,"March","2020-03-14","TRE","C",1,"Gramminoid","Cyperaceae","Rhynchospora macrochaeta","Rhynchospora","macrochaeta",2,26.6,1,NA,0.263,0.259,0.265,0.305,0.1039,1,9.392,0.263,0.1039,9.392,90.3946102021174,0.395057034220532,0.276333333333333,NA,NA,NA
"PE","PFTC5","AOO6679",2020,"March","2020-03-14","TRE","C",2,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,6.5,1,NA,0.048,0.324,0.166,0.129,0.0139,2,3.477,0.048,0.0139,3.477,250.143884892086,0.289583333333333,0.206333333333333,NA,NA,NA
"PE","PFTC5","CKT5177",2020,"March","2020-03-14","TRE","C",5,"Gramminoid","Poaceae","Paspalum bonplandianum","Paspalum","bonplandianum",2,14.5,2,NA,0.079,0.127,0.144,0.207,0.0175,1,5.153,0.0395,0.00875,2.5765,294.457142857143,0.221518987341772,0.159333333333333,NA,NA,NA
